manufacturercode,manufacturername,sectorcode,sectorname,mediacode,medianame,categorycode,categoryname,segmentcode,segmentname,recordcount,percent,yyyyqqretailereow
9999999999,ALL,2,Dry Grocery,9999,Unknown,2,Baking Mixes/Ingredients/Supplies,1,Food,461,0.00000616,201602
9999999999,ALL,2,Dry Grocery,9999,Unknown,9,"Crackers, Cookies & Snack Bars",1,Food,123,0.00000164,201602
9999999999,ALL,2,Dry Grocery,9999,Unknown,1,Air Fresheners & Candles,1,Food,86,0.00000115,201602
9999999999,ALL,2,Dry Grocery,9999,Unknown,11,Skin Creams & Lotions/Facial Cleansers,1,Food,87,0.00000116,201602
9999999999,ALL,2,Dry Grocery,202,FSI,11,Kitchen Items & Appliances,1,Food,2,0.00000003,201602
9999999999,ALL,2,Dry Grocery,9999,Unknown,1,Baby Hygiene,1,Food,77,0.00000103,201602
9999999999,ALL,2,Dry Grocery,202,FSI,5,Milk,1,Food,115,0.00000154,201602
9999999999,ALL,2,Dry Grocery,510,Handout Electronic Checkout,9,Meat/Poultry/Seafood,1,Food,33,0.00000044,201602
9999999999,ALL,2,Dry Grocery,9999,Unknown,11,Skin Creams & Lotions/Facial Cleansers,1,Food,264,0.00000353,201602
9999999999,ALL,2,Dry Grocery,510,Handout Electronic Checkout,2,Cheese,1,Food,1,0.00000001,201602
9999999999,ALL,2,Dry Grocery,1360,Print At Home,9,Meat/Poultry/Seafood,1,Food,1736,0.00002320,201602
9999999999,ALL,2,Dry Grocery,9999,Unknown,9,Meat/Poultry/Seafood,1,Food,2410,0.00003221,201602
9999999999,ALL,2,Dry Grocery,510,Handout Electronic Checkout,9,Meat/Poultry/Seafood,1,Food,264,0.00000353,201602
9999999999,ALL,2,Dry Grocery,202,FSI,2,Baking Mixes/Ingredients/Supplies,1,Food,8517,0.00011385,201602
9999999999,ALL,2,Dry Grocery,1299,Military,4,Dough Products,1,Food,48,0.00000064,201602
9999999999,ALL,2,Dry Grocery,202,FSI,7,Chips/Pretzels/Popcorn,1,Food,45,0.00000060,201602
9999999999,ALL,2,Dry Grocery,9999,Unknown,14,Meat & Seafood - Canned,1,Food,56,0.00000075,201602
9999999999,ALL,2,Dry Grocery,1360,Print At Home,10,Shaving Supplies,1,Food,135,0.00000180,201602
9999999999,ALL,2,Dry Grocery,1360,Print At Home,5,Heat & Eat Prepared Foods,1,Food,606,0.00000810,201602
9999999999,ALL,2,Dry Grocery,202,FSI,5,Milk,1,Food,185,0.00000247,201602
9999999999,ALL,2,Dry Grocery,9999,Unknown,9,Sanitary Protection & Feminine Hygiene,1,Food,856,0.00001144,201602
9999999999,ALL,2,Dry Grocery,1360,Print At Home,10,Ready to Eat Fruits & Salads,1,Food,33,0.00000044,201602
9999999999,ALL,2,Dry Grocery,202,FSI,9,Meat/Poultry/Seafood,1,Food,719,0.00000961,201602
9999999999,ALL,2,Dry Grocery,1360,Print At Home,7,Chips/Pretzels/Popcorn,1,Food,4969,0.00006642,201602
9999999999,ALL,2,Dry Grocery,1360,Print At Home,5,Clothing & Undergarments,1,Food,380,0.00000508,201602
9999999999,ALL,2,Dry Grocery,510,Handout Electronic Checkout,7,Ice Cream & Frozen Yogurt,1,Food,6721,0.00008984,201602
9999999999,ALL,2,Dry Grocery,9999,Unknown,2,Coffee & Tea,1,Food,88,0.00000118,201602
9999999999,ALL,2,Dry Grocery,9999,Unknown,9,"Crackers, Cookies & Snack Bars",1,Food,87,0.00000116,201602
9999999999,ALL,2,Dry Grocery,9999,Unknown,1,Health Aids & Remedies,1,Food,56,0.00000075,201602
9999999999,ALL,2,Dry Grocery,1360,Print At Home,5,Candy & Gum,1,Food,57,0.00000076,201602
9999999999,ALL,2,Dry Grocery,202,FSI,5,Milk,1,Food,28,0.00000037,201602
9999999999,ALL,2,Dry Grocery,1360,Print At Home,9,Sanitary Protection & Feminine Hygiene,1,Food,314,0.00000420,201602
9999999999,ALL,2,Dry Grocery,202,FSI,1,Beer/Wine/Liquor/Cocktail Additives,1,Food,2,0.00000003,201602
9999999999,ALL,2,Dry Grocery,510,Handout Electronic Checkout,4,Juice,1,Food,330,0.00000441,201602
9999999999,ALL,2,Dry Grocery,510,Handout Electronic Checkout,5,Clothing & Undergarments,1,Food,161,0.00000215,201602
9999999999,ALL,2,Dry Grocery,9999,Unknown,3,Books & Magazines,1,Food,597,0.00000798,201602
9999999999,ALL,2,Dry Grocery,1299,Military,9,Sanitary Protection & Feminine Hygiene,1,Food,188,0.00000251,201602
9999999999,ALL,2,Dry Grocery,202,FSI,13,Light Bulbs & Batteries,1,Food,4,0.00000005,201602
9999999999,ALL,2,Dry Grocery,202,FSI,8,Condiments/Dips/Gravies/Sauces,1,Food,281,0.00000376,201602
9999999999,ALL,2,Dry Grocery,202,FSI,7,Chips/Pretzels/Popcorn,1,Food,2869,0.00003835,201602
9999999999,ALL,2,Dry Grocery,9999,Unknown,7,Ice Cream & Frozen Yogurt,1,Food,33,0.00000044,201602
9999999999,ALL,2,Dry Grocery,9999,Unknown,7,Foil/Plastic Wrap & Bags/Plastic Containers,1,Food,48,0.00000064,201602
9999999999,ALL,2,Dry Grocery,1360,Print At Home,23,Vegetables - Canned & Dried,1,Food,1,0.00000001,201602
9999999999,ALL,2,Dry Grocery,9999,Unknown,10,Ready to Eat Fruits & Salads,1,Food,161,0.00000215,201602
9999999999,ALL,2,Dry Grocery,9999,Unknown,1,Beer/Wine/Liquor/Cocktail Additives,1,Food,84,0.00000112,201602
9999999999,ALL,2,Dry Grocery,202,FSI,2,Cosmetics,1,Food,17,0.00000023,201602
9999999999,ALL,2,Dry Grocery,202,FSI,8,Greeting Cards/Pre-Paid Gift Cards,1,Food,321,0.00000429,201602
9999999999,ALL,2,Dry Grocery,510,Handout Electronic Checkout,8,Meal & Side Dish Mixes & Kits,1,Food,66,0.00000088,201602
9999999999,ALL,2,Dry Grocery,9999,Unknown,8,Oral Hygiene,1,Food,279,0.00000373,201602
9999999999,ALL,2,Dry Grocery,9999,Unknown,3,Deodorant,1,Food,60,0.00000080,201602
9999999999,ALL,2,Dry Grocery,202,FSI,4,"Charcoal, Logs & Accessories",1,Food,2142,0.00002863,201602
9999999999,ALL,2,Dry Grocery,9999,Unknown,5,Heat & Eat Prepared Foods,1,Food,97,0.00000130,201602
9999999999,ALL,2,Dry Grocery,9999,Unknown,9,"Crackers, Cookies & Snack Bars",1,Food,1036,0.00001385,201602
9999999999,ALL,2,Dry Grocery,9999,Unknown,5,Candy & Gum,1,Food,2335,0.00003121,201602
9999999999,ALL,2,Dry Grocery,1360,Print At Home,9,Household Cleaners & Supplies,1,Food,138,0.00000184,201602
9999999999,ALL,2,Dry Grocery,9999,Unknown,7,"Hand Cleanser, Bath Soap & Body Wash",1,Food,98,0.00000131,201602
9999999999,ALL,2,Dry Grocery,202,FSI,5,Heat & Eat Prepared Foods,1,Food,1065,0.00001424,201602
9999999999,ALL,2,Dry Grocery,510,Handout Electronic Checkout,10,Shaving Supplies,1,Food,86,0.00000115,201602
9999999999,ALL,2,Dry Grocery,9999,Unknown,3,Medical Test Kits & Devices,1,Food,1,0.00000001,201602
9999999999,ALL,2,Dry Grocery,9999,Unknown,11,Heat & Eat - Canned or Packaged,1,Food,13,0.00000017,201602
9999999999,ALL,2,Dry Grocery,9999,Unknown,9,Vegetables,1,Food,70,0.00000094,201602
9999999999,ALL,2,Dry Grocery,9999,Unknown,3,Coffee Creamers & Hot Chocolate Mix,1,Food,453,0.00000606,201602
9999999999,ALL,2,Dry Grocery,9999,Unknown,10,Fruit - Dried & Canned,1,Food,4,0.00000005,201602
9999999999,ALL,2,Dry Grocery,510,Handout Electronic Checkout,2,First Aid,1,Food,13,0.00000017,201602
9999999999,ALL,2,Dry Grocery,9999,Unknown,1,Beer/Wine/Liquor/Cocktail Additives,1,Food,3012,0.00004026,201602
9999999999,ALL,2,Dry Grocery,9999,Unknown,1,Bread Products,1,Food,49,0.00000065,201602
9999999999,ALL,2,Dry Grocery,9999,Unknown,5,Heat & Eat Prepared Foods,1,Food,454,0.00000607,201602
9999999999,ALL,2,Dry Grocery,9999,Unknown,7,Ice Cream & Frozen Yogurt,1,Food,390,0.00000521,201602
9999999999,ALL,2,Dry Grocery,202,FSI,5,Milk,1,Food,70,0.00000094,201602
9999999999,ALL,2,Dry Grocery,510,Handout Electronic Checkout,8,Meat/Poultry/Seafood,1,Food,311,0.00000416,201602
9999999999,ALL,2,Dry Grocery,202,FSI,9,Meat/Poultry/Seafood,1,Food,996,0.00001331,201602
9999999999,ALL,2,Dry Grocery,202,FSI,23,Vegetables - Canned & Dried,1,Food,37,0.00000049,201602
9999999999,ALL,2,Dry Grocery,1360,Print At Home,1,Bread Products,1,Food,386,0.00000516,201602
9999999999,ALL,2,Dry Grocery,9999,Unknown,7,Foil/Plastic Wrap & Bags/Plastic Containers,1,Food,60,0.00000080,201602
9999999999,ALL,2,Dry Grocery,202,FSI,5,Grooming Accessories & Cosmetic Applicators,1,Food,7461,0.00009973,201602
9999999999,ALL,2,Dry Grocery,9999,Unknown,5,Milk,1,Food,4477,0.00005984,201602
9999999999,ALL,2,Dry Grocery,9999,Unknown,4,Breakfast Foods - Shelf Stable,1,Food,166,0.00000222,201602
9999999999,ALL,2,Dry Grocery,202,FSI,9,Household Cleaners & Supplies,1,Food,485,0.00000648,201602
9999999999,ALL,2,Dry Grocery,1360,Print At Home,13,Light Bulbs & Batteries,1,Food,24,0.00000032,201602
9999999999,ALL,2,Dry Grocery,9999,Unknown,8,Condiments/Dips/Gravies/Sauces,1,Food,160,0.00000214,201602
9999999999,ALL,2,Dry Grocery,9999,Unknown,5,Eggs,1,Food,2478,0.00003312,201602
9999999999,ALL,2,Dry Grocery,9999,Unknown,4,Juice,1,Food,7,0.00000009,201602
9999999999,ALL,2,Dry Grocery,9999,Unknown,8,Condiments/Dips/Gravies/Sauces,1,Food,379,0.00000507,201602
9999999999,ALL,2,Dry Grocery,202,FSI,10,Fruit - Dried & Canned,1,Food,12,0.00000016,201602
9999999999,ALL,2,Dry Grocery,202,FSI,5,Clothing & Undergarments,1,Food,108,0.00000144,201602
9999999999,ALL,2,Dry Grocery,202,FSI,4,Juice,1,Food,2397,0.00003204,201602
9999999999,ALL,2,Dry Grocery,510,Handout Electronic Checkout,4,Breakfast Foods - Shelf Stable,1,Food,1735,0.00002319,201602
9999999999,ALL,2,Dry Grocery,9999,Unknown,11,Sour Cream & Whipped Cream - Canned,1,Food,22,0.00000029,201602
9999999999,ALL,2,Dry Grocery,9999,Unknown,13,Light Bulbs & Batteries,1,Food,12,0.00000016,201602
9999999999,ALL,2,Dry Grocery,202,FSI,4,Breakfast Foods - Shelf Stable,1,Food,3850,0.00005146,201602
9999999999,ALL,2,Dry Grocery,510,Handout Electronic Checkout,1,Bread Products,1,Food,369,0.00000493,201602
9999999999,ALL,2,Dry Grocery,9999,Unknown,8,Meal & Side Dish Mixes & Kits,1,Food,5997,0.00008016,201602
9999999999,ALL,2,Dry Grocery,9999,Unknown,3,Coffee Creamers & Hot Chocolate Mix,1,Food,235,0.00000314,201602
9999999999,ALL,2,Dry Grocery,1360,Print At Home,7,Yogurt - Shakes & Drinks,1,Food,129,0.00000172,201602
9999999999,ALL,2,Dry Grocery,9999,Unknown,11,Heat & Eat - Canned or Packaged,1,Food,10,0.00000013,201602
9999999999,ALL,2,Dry Grocery,202,FSI,8,Meal & Side Dish Mixes & Kits,1,Food,24,0.00000032,201602
9999999999,ALL,2,Dry Grocery,1299,Military,4,Breakfast Foods - Shelf Stable,1,Food,3139,0.00004196,201602
9999999999,ALL,2,Dry Grocery,9999,Unknown,13,Meal & Side Dish Mixes & Kits,1,Food,967,0.00001293,201602
9999999999,ALL,2,Dry Grocery,9999,Unknown,11,Heat & Eat - Canned or Packaged,1,Food,55,0.00000074,201602
9999999999,ALL,2,Dry Grocery,9999,Unknown,2,Automotive,1,Food,424,0.00000567,201602
9999999999,ALL,2,Dry Grocery,9999,Unknown,5,Candy & Gum,1,Food,20348,0.00027199,201602
9999999999,ALL,2,Dry Grocery,1360,Print At Home,5,Clothing & Undergarments,1,Food,515,0.00000688,201602
9999999999,ALL,2,Dry Grocery,1299,Military,2,Breakfast Foods,1,Food,4,0.00000005,201602
9999999999,ALL,2,Dry Grocery,1299,Military,7,Foil/Plastic Wrap & Bags/Plastic Containers,1,Food,1,0.00000001,201602
9999999999,ALL,2,Dry Grocery,1299,Military,21,"Spices, Seasonings & Extracts",1,Food,558,0.00000746,201602
9999999999,ALL,2,Dry Grocery,510,Handout Electronic Checkout,5,Candy & Gum,1,Food,6370,0.00008515,201602
9999999999,ALL,2,Dry Grocery,9999,Unknown,3,Medical Test Kits & Devices,1,Food,864,0.00001155,201602
9999999999,ALL,2,Dry Grocery,9999,Unknown,9,Household Cleaners & Supplies,1,Food,4741,0.00006337,201602
9999999999,ALL,2,Dry Grocery,1299,Military,8,Greeting Cards/Pre-Paid Gift Cards,1,Food,9,0.00000012,201602
9999999999,ALL,2,Dry Grocery,9999,Unknown,4,Fruit,1,Food,29,0.00000039,201602
9999999999,ALL,2,Dry Grocery,1360,Print At Home,5,Grooming Accessories & Cosmetic Applicators,1,Food,765,0.00001023,201602
9999999999,ALL,2,Dry Grocery,510,Handout Electronic Checkout,10,Ready to Eat Fruits & Salads,1,Food,14100,0.00018847,201602
9999999999,ALL,2,Dry Grocery,9999,Unknown,5,Heat & Eat Prepared Foods,1,Food,5018,0.00006707,201602
9999999999,ALL,2,Dry Grocery,9999,Unknown,1,Baby Hygiene,1,Food,25,0.00000033,201602
9999999999,ALL,2,Dry Grocery,202,FSI,7,"Hand Cleanser, Bath Soap & Body Wash",1,Food,22,0.00000029,201602
9999999999,ALL,2,Dry Grocery,9999,Unknown,9,Vegetables,1,Food,56,0.00000075,201602
9999999999,ALL,2,Dry Grocery,9999,Unknown,4,Juice,1,Food,166,0.00000222,201602
9999999999,ALL,2,Dry Grocery,9999,Unknown,11,Kitchen Items & Appliances,1,Food,5507,0.00007361,201602
9999999999,ALL,2,Dry Grocery,1360,Print At Home,22,Sugar/Sweeteners/Syrups,1,Food,781,0.00001044,201602
9999999999,ALL,2,Dry Grocery,1360,Print At Home,2,Cosmetics,1,Food,290,0.00000388,201602
9999999999,ALL,2,Dry Grocery,9999,Unknown,8,Greeting Cards/Pre-Paid Gift Cards,1,Food,109,0.00000146,201602
9999999999,ALL,2,Dry Grocery,9999,Unknown,5,Eggs,1,Food,10197,0.00013630,201602
9999999999,ALL,2,Dry Grocery,202,FSI,9,Household Cleaners & Supplies,1,Food,23,0.00000031,201602
9999999999,ALL,2,Dry Grocery,202,FSI,1,Air Fresheners & Candles,1,Food,66,0.00000088,201602
9999999999,ALL,2,Dry Grocery,1299,Military,10,Fruit - Dried & Canned,1,Food,616,0.00000823,201602
9999999999,ALL,2,Dry Grocery,9999,Unknown,10,Fruit - Dried & Canned,1,Food,31,0.00000041,201602
9999999999,ALL,2,Dry Grocery,510,Handout Electronic Checkout,4,Juice,1,Food,1836,0.00002454,201602
9999999999,ALL,2,Dry Grocery,510,Handout Electronic Checkout,1,Baby Hygiene,1,Food,2,0.00000003,201602
9999999999,ALL,2,Dry Grocery,9999,Unknown,5,Milk,1,Food,100,0.00000134,201602
9999999999,ALL,2,Dry Grocery,9999,Unknown,4,Dough Products,1,Food,27,0.00000036,201602
9999999999,ALL,2,Dry Grocery,9999,Unknown,8,Condiments/Dips/Gravies/Sauces,1,Food,69,0.00000092,201602
9999999999,ALL,2,Dry Grocery,9999,Unknown,7,Ice Cream & Frozen Yogurt,1,Food,345,0.00000461,201602
9999999999,ALL,2,Dry Grocery,202,FSI,5,Grooming Accessories & Cosmetic Applicators,1,Food,6,0.00000008,201602
9999999999,ALL,2,Dry Grocery,1360,Print At Home,1,Baby Hygiene,1,Food,575,0.00000769,201602
9999999999,ALL,2,Dry Grocery,9999,Unknown,10,Fruit - Dried & Canned,1,Food,419,0.00000560,201602
9999999999,ALL,2,Dry Grocery,9999,Unknown,4,Fragrances & Gift Sets,1,Food,4,0.00000005,201602
9999999999,ALL,2,Dry Grocery,9999,Unknown,10,Shaving Supplies,1,Food,24,0.00000032,201602
9999999999,ALL,2,Dry Grocery,202,FSI,11,Heat & Eat - Canned or Packaged,1,Food,65,0.00000087,201602
9999999999,ALL,2,Dry Grocery,1299,Military,5,Candy & Gum,1,Food,14,0.00000019,201602
9999999999,ALL,2,Dry Grocery,1299,Military,5,Heat & Eat Prepared Foods,1,Food,82,0.00000110,201602
9999999999,ALL,2,Dry Grocery,9999,Unknown,9,Vegetables,1,Food,12,0.00000016,201602
9999999999,ALL,2,Dry Grocery,1360,Print At Home,4,Fruit,1,Food,870,0.00001163,201602
9999999999,ALL,2,Dry Grocery,9999,Unknown,2,Coffee & Tea,1,Food,227,0.00000303,201602
9999999999,ALL,2,Dry Grocery,9999,Unknown,7,Ice Cream & Frozen Yogurt,1,Food,261,0.00000349,201602
9999999999,ALL,2,Dry Grocery,9999,Unknown,5,Grooming Accessories & Cosmetic Applicators,1,Food,102,0.00000136,201602
9999999999,ALL,2,Dry Grocery,202,FSI,5,Candy & Gum,1,Food,80,0.00000107,201602
9999999999,ALL,2,Dry Grocery,9999,Unknown,3,Medical Test Kits & Devices,1,Food,38,0.00000051,201602
9999999999,ALL,2,Dry Grocery,9999,Unknown,11,Heat & Eat - Canned or Packaged,1,Food,1367,0.00001827,201602
9999999999,ALL,2,Dry Grocery,9999,Unknown,13,Yogurt,1,Food,33,0.00000044,201602
9999999999,ALL,2,Dry Grocery,9999,Unknown,16,Photo & Computer Supplies,1,Food,174,0.00000233,201602
9999999999,ALL,2,Dry Grocery,202,FSI,3,Desserts,1,Food,1032,0.00001379,201602
9999999999,ALL,2,Dry Grocery,202,FSI,2,Breakfast Foods,1,Food,258,0.00000345,201602
9999999999,ALL,2,Dry Grocery,202,FSI,3,Deodorant,1,Food,1107,0.00001480,201602
9999999999,ALL,2,Dry Grocery,9999,Unknown,7,Foil/Plastic Wrap & Bags/Plastic Containers,1,Food,130,0.00000174,201602
9999999999,ALL,2,Dry Grocery,202,FSI,9,Household Cleaners & Supplies,1,Food,14,0.00000019,201602
9999999999,ALL,2,Dry Grocery,1360,Print At Home,5,Milk,1,Food,653,0.00000873,201602
9999999999,ALL,2,Dry Grocery,1360,Print At Home,7,Ice Cream & Frozen Yogurt,1,Food,775,0.00001036,201602
9999999999,ALL,2,Dry Grocery,510,Handout Electronic Checkout,5,Clothing & Undergarments,1,Food,6363,0.00008505,201602
9999999999,ALL,2,Dry Grocery,9999,Unknown,1,Baby Hygiene,1,Food,810,0.00001083,201602
9999999999,ALL,2,Dry Grocery,202,FSI,3,Desserts,1,Food,647,0.00000865,201602
9999999999,ALL,2,Dry Grocery,202,FSI,16,Photo & Computer Supplies,1,Food,823,0.00001100,201602
9999999999,ALL,2,Dry Grocery,1360,Print At Home,8,Oral Hygiene,1,Food,888,0.00001187,201602
9999999999,ALL,2,Dry Grocery,9999,Unknown,7,"Hand Cleanser, Bath Soap & Body Wash",1,Food,51,0.00000068,201602
9999999999,ALL,2,Dry Grocery,510,Handout Electronic Checkout,2,Automotive,1,Food,54,0.00000072,201602
9999999999,ALL,2,Dry Grocery,202,FSI,4,Fragrances & Gift Sets,1,Food,635,0.00000849,201602
9999999999,ALL,2,Dry Grocery,510,Handout Electronic Checkout,8,Greeting Cards/Pre-Paid Gift Cards,1,Food,3224,0.00004309,201602
9999999999,ALL,2,Dry Grocery,9999,Unknown,2,Cheese,1,Food,1050,0.00001404,201602
9999999999,ALL,2,Dry Grocery,9999,Unknown,3,Deodorant,1,Food,56,0.00000075,201602
9999999999,ALL,2,Dry Grocery,1360,Print At Home,1,Beer/Wine/Liquor/Cocktail Additives,1,Food,2730,0.00003649,201602
9999999999,ALL,2,Dry Grocery,9999,Unknown,1,Air Fresheners & Candles,1,Food,39,0.00000052,201602
9999999999,ALL,2,Dry Grocery,9999,Unknown,5,Milk,1,Food,7870,0.00010520,201602
9999999999,ALL,2,Dry Grocery,202,FSI,5,Eggs,1,Food,38967,0.00052086,201602
9999999999,ALL,2,Dry Grocery,1360,Print At Home,8,Meal & Side Dish Mixes & Kits,1,Food,96,0.00000128,201602
9999999999,ALL,2,Dry Grocery,9999,Unknown,4,Juice,1,Food,40,0.00000053,201602
9999999999,ALL,2,Dry Grocery,510,Handout Electronic Checkout,11,Kitchen Items & Appliances,1,Food,18018,0.00024084,201602
9999999999,ALL,2,Dry Grocery,1360,Print At Home,10,Ready to Eat Fruits & Salads,1,Food,135,0.00000180,201602
9999999999,ALL,2,Dry Grocery,202,FSI,8,Meal & Side Dish Mixes & Kits,1,Food,8687,0.00011612,201602
9999999999,ALL,2,Dry Grocery,1360,Print At Home,1,Health Aids & Remedies,1,Food,1821,0.00002434,201602
9999999999,ALL,2,Dry Grocery,9999,Unknown,5,Candy & Gum,1,Food,29493,0.00039423,201602
9999999999,ALL,2,Dry Grocery,9999,Unknown,10,Shaving Supplies,1,Food,1115,0.00001490,201602
9999999999,ALL,2,Dry Grocery,202,FSI,5,Clothing & Undergarments,1,Food,17,0.00000023,201602
9999999999,ALL,2,Dry Grocery,202,FSI,3,Bread & Baked Goods - Shelf Stable,1,Food,39,0.00000052,201602
9999999999,ALL,2,Dry Grocery,510,Handout Electronic Checkout,8,Meal & Side Dish Mixes & Kits,1,Food,864,0.00001155,201602
9999999999,ALL,2,Dry Grocery,202,FSI,3,Desserts & Whipped Cream Tub,1,Food,365,0.00000488,201602
9999999999,ALL,2,Dry Grocery,202,FSI,3,Coffee Creamers & Hot Chocolate Mix,1,Food,1961,0.00002621,201602
9999999999,ALL,2,Dry Grocery,9999,Unknown,8,Oral Hygiene,1,Food,172,0.00000230,201602
9999999999,ALL,2,Dry Grocery,202,FSI,23,Vegetables - Canned & Dried,1,Food,11,0.00000015,201602
9999999999,ALL,2,Dry Grocery,9999,Unknown,4,Fruit,1,Food,325,0.00000434,201602
9999999999,ALL,2,Dry Grocery,202,FSI,11,Skin Creams & Lotions/Facial Cleansers,1,Food,47,0.00000063,201602
9999999999,ALL,2,Dry Grocery,202,FSI,5,Grooming Accessories & Cosmetic Applicators,1,Food,3320,0.00004438,201602
9999999999,ALL,2,Dry Grocery,202,FSI,5,Clothing & Undergarments,1,Food,4433,0.00005926,201602
9999999999,ALL,2,Dry Grocery,202,FSI,7,Chips/Pretzels/Popcorn,1,Food,16,0.00000021,201602
9999999999,ALL,2,Dry Grocery,9999,Unknown,1,Air Fresheners & Candles,1,Food,38,0.00000051,201602
9999999999,ALL,2,Dry Grocery,9999,Unknown,8,Condiments/Dips/Gravies/Sauces,1,Food,280,0.00000374,201602
9999999999,ALL,2,Dry Grocery,202,FSI,11,Skin Creams & Lotions/Facial Cleansers,1,Food,117,0.00000156,201602
9999999999,ALL,2,Dry Grocery,1360,Print At Home,3,Medical Test Kits & Devices,1,Food,72,0.00000096,201602
9999999999,ALL,2,Dry Grocery,9999,Unknown,21,"Spices, Seasonings & Extracts",1,Food,14,0.00000019,201602
9999999999,ALL,2,Dry Grocery,9999,Unknown,5,Eggs,1,Food,20244,0.00027060,201602
9999999999,ALL,2,Dry Grocery,1360,Print At Home,1,Bread Products,1,Food,177,0.00000237,201602
9999999999,ALL,2,Dry Grocery,9999,Unknown,1,Baby Hygiene,1,Food,901,0.00001204,201602
9999999999,ALL,2,Dry Grocery,202,FSI,4,"Charcoal, Logs & Accessories",1,Food,904,0.00001208,201602
9999999999,ALL,2,Dry Grocery,202,FSI,8,Greeting Cards/Pre-Paid Gift Cards,1,Food,225,0.00000301,201602
9999999999,ALL,2,Dry Grocery,1360,Print At Home,8,Meat/Poultry/Seafood,1,Food,347,0.00000464,201602
9999999999,ALL,2,Dry Grocery,9999,Unknown,8,Condiments/Dips/Gravies/Sauces,1,Food,186,0.00000249,201602
9999999999,ALL,2,Dry Grocery,202,FSI,7,Foil/Plastic Wrap & Bags/Plastic Containers,1,Food,1203,0.00001608,201602
9999999999,ALL,2,Dry Grocery,9999,Unknown,7,Chips/Pretzels/Popcorn,1,Food,5118,0.00006841,201602
9999999999,ALL,2,Dry Grocery,1360,Print At Home,13,Light Bulbs & Batteries,1,Food,69,0.00000092,201602
9999999999,ALL,2,Dry Grocery,1360,Print At Home,5,Clothing & Undergarments,1,Food,12,0.00000016,201602
9999999999,ALL,2,Dry Grocery,510,Handout Electronic Checkout,11,Heat & Eat - Canned or Packaged,1,Food,8,0.00000011,201602
9999999999,ALL,2,Dry Grocery,202,FSI,4,Dough Products,1,Food,7590,0.00010145,201602
9999999999,ALL,2,Dry Grocery,9999,Unknown,5,Heat & Eat Prepared Foods,1,Food,6611,0.00008837,201602
9999999999,ALL,2,Dry Grocery,1360,Print At Home,9,Meat/Poultry/Seafood,1,Food,198,0.00000265,201602
9999999999,ALL,2,Dry Grocery,202,FSI,8,Meal & Side Dish Mixes & Kits,1,Food,9639,0.00012884,201602
9999999999,ALL,2,Dry Grocery,9999,Unknown,5,Grooming Accessories & Cosmetic Applicators,1,Food,557,0.00000745,201602
9999999999,ALL,2,Dry Grocery,9999,Unknown,2,Breakfast Foods,1,Food,2298,0.00003072,201602
9999999999,ALL,2,Dry Grocery,9999,Unknown,2,Automotive,1,Food,908,0.00001214,201602
9999999999,ALL,2,Dry Grocery,9999,Unknown,1,Bread Products,1,Food,1709,0.00002284,201602
9999999999,ALL,2,Dry Grocery,9999,Unknown,9,Meat/Poultry/Seafood,1,Food,795,0.00001063,201602
9999999999,ALL,2,Dry Grocery,1360,Print At Home,1,Baby Hygiene,1,Food,3831,0.00005121,201602
9999999999,ALL,2,Dry Grocery,9999,Unknown,1,Baby Food,1,Food,748,0.00001000,201602
9999999999,ALL,2,Dry Grocery,9999,Unknown,7,Yogurt - Shakes & Drinks,1,Food,15,0.00000020,201602
9999999999,ALL,2,Dry Grocery,1299,Military,8,Meal & Side Dish Mixes & Kits,1,Food,54,0.00000072,201602
9999999999,ALL,2,Dry Grocery,9999,Unknown,11,Heat & Eat - Canned or Packaged,1,Food,88,0.00000118,201602
9999999999,ALL,2,Dry Grocery,9999,Unknown,11,Skin Creams & Lotions/Facial Cleansers,1,Food,3,0.00000004,201602
9999999999,ALL,2,Dry Grocery,202,FSI,9,Sanitary Protection & Feminine Hygiene,1,Food,53,0.00000071,201602
9999999999,ALL,2,Dry Grocery,9999,Unknown,4,Dough Products,1,Food,30325,0.00040535,201602
9999999999,ALL,2,Dry Grocery,9999,Unknown,5,Heat & Eat Prepared Foods,1,Food,155,0.00000207,201602
9999999999,ALL,2,Dry Grocery,510,Handout Electronic Checkout,10,Ready to Eat Fruits & Salads,1,Food,25,0.00000033,201602
9999999999,ALL,2,Dry Grocery,202,FSI,11,Kitchen Items & Appliances,1,Food,4,0.00000005,201602
9999999999,ALL,2,Dry Grocery,202,FSI,5,Candy & Gum,1,Food,5965,0.00007973,201602
9999999999,ALL,2,Dry Grocery,9999,Unknown,5,Heat & Eat Prepared Foods,1,Food,3488,0.00004662,201602
9999999999,ALL,2,Dry Grocery,510,Handout Electronic Checkout,1,Beer/Wine/Liquor/Cocktail Additives,1,Food,12438,0.00016626,201602
9999999999,ALL,2,Dry Grocery,9999,Unknown,10,Household Maintenance Products,1,Food,351,0.00000469,201602
9999999999,ALL,2,Dry Grocery,202,FSI,2,First Aid,1,Food,193,0.00000258,201602
9999999999,ALL,2,Dry Grocery,9999,Unknown,10,Household Maintenance Products,1,Food,132,0.00000176,201602
9999999999,ALL,2,Dry Grocery,1360,Print At Home,9,Household Cleaners & Supplies,1,Food,387,0.00000517,201602
9999999999,ALL,2,Dry Grocery,9999,Unknown,9,Meat/Poultry/Seafood,1,Food,418,0.00000559,201602
